fuel_efficiency,location,make,price,vechile features,car make,type,model,year,odometer,body,transmission,Number of cylinders,capacity,fuel type
11,NSW,2010 Toyota Corolla Ascent Auto,"9,990","Odometer
178,861 km


Body
Sedan


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla Ascent Auto,Corolla,2010,"178,861",Sedan,Automatic,4,1.8,Petrol
11,WA,2014 Toyota Corolla Ascent Auto,"13,497","Odometer
62,222 km


Body
Hatch


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla Ascent Auto,Corolla,2014,"62,222",Hatch,Automatic,4,1.8,Petrol
11,WA,2010 Toyota Corolla Ascent Auto,"14,000","Odometer
47,125 km


Body
Sedan


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla Ascent Auto,Corolla,2010,"47,125",Sedan,Automatic,4,1.8,Petrol
11,NSW,2013 Toyota Corolla Ascent Auto,"16,880","Odometer
75,687 km


Body
Hatch


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla Ascent Auto,Corolla,2013,"75,687",Hatch,Automatic,4,1.8,Petrol
11,QLD,2012 Toyota Corolla Ascent Sport Manual,"14,990","Odometer
73,659 km


Body
Hatch


Transmission
Manual


Engine
4cyl 1.8L Petrol",Toyota,Corolla Ascent Sport Manual,Corolla,2012,"73,659",Hatch,Manual,4,1.8,Petrol
11,VIC,2007 Toyota Corolla Conquest Auto,"10,999","Odometer
147,762 km


Body
Sedan


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla Conquest Auto,Corolla,2007,"147,762",Sedan,Automatic,4,1.8,Petrol
11,NSW,2013 Toyota Corolla Ascent Auto,"16,880","Odometer
69,834 km


Body
Hatch


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla Ascent Auto,Corolla,2013,"69,834",Hatch,Automatic,4,1.8,Petrol
11,QLD,2012 Toyota Corolla Ascent Sport Manual,"13,990","Odometer
66,594 km


Body
Hatch


Transmission
Manual


Engine
4cyl 1.8L Petrol",Toyota,Corolla Ascent Sport Manual,Corolla,2012,"66,594",Hatch,Manual,4,1.8,Petrol
11,SA,2015 Toyota Corolla SX Auto,"23,390","Odometer
6,835 km


Body
Sedan


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla SX Auto,Corolla,2015,"6,835",Sedan,Automatic,4,1.8,Petrol
11,VIC,2000 Toyota Corolla Conquest Auto,"4,999","Odometer
222,352 km


Body
Sedan


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla Conquest Auto,Corolla,2000,"222,352",Sedan,Automatic,4,1.8,Petrol
11,NSW,2014 Toyota Corolla Ascent Auto,"18,990","Odometer
62,359 km


Body
Hatch


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla Ascent Auto,Corolla,2014,"62,359",Hatch,Automatic,4,1.8,Petrol
11,QLD,2015 Toyota Corolla Ascent Auto,"20,290","Odometer
8,373 km


Body
Hatch


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla Ascent Auto,Corolla,2015,"8,373",Hatch,Automatic,4,1.8,Petrol
11,QLD,2015 Toyota Corolla Ascent Auto,"19,250","Odometer
17,752 km


Body
Hatch


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla Ascent Auto,Corolla,2015,"17,752",Hatch,Automatic,4,1.8,Petrol
11,NSW,2014 Toyota Corolla Ascent Auto,"17,990","Odometer
38,159 km


Body
Hatch


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla Ascent Auto,Corolla,2014,"38,159",Hatch,Automatic,4,1.8,Petrol
11,VIC,2014 Toyota Corolla Ascent Sport Manual,"16,550","Odometer
46,169 km


Body
Hatch


Transmission
Manual


Engine
4cyl 1.8L Petrol",Toyota,Corolla Ascent Sport Manual,Corolla,2014,"46,169",Hatch,Manual,4,1.8,Petrol
11,NSW,2014 Toyota Corolla Ascent Auto,"16,490","Odometer
38,515 km


Body
Hatch


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla Ascent Auto,Corolla,2014,"38,515",Hatch,Automatic,4,1.8,Petrol
11,NSW,"2011 Toyota Corolla Conquest Auto 
                        
                            MY11
                        

Manufacturer Marketing Year (MY)

                            The manufacturer's marketing year of this model.","15,990","Odometer
24,337 km


Body
Sedan


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,"Corolla Conquest Auto 
                        
                            MY11
                        

Manufacturer Marketing Year (MY)

                            The manufacturer's marketing year of this model.",Corolla,2011,"24,337",Sedan,Automatic,4,1.8,Petrol
11,WA,2004 Toyota Corolla Ascent Auto,"5,990","Odometer
140,961 km


Body
Sedan


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla Ascent Auto,Corolla,2004,"140,961",Sedan,Automatic,4,1.8,Petrol
11,QLD,2014 Toyota Corolla Ascent Sport Auto,"17,688","Odometer
39,645 km


Body
Hatch


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla Ascent Sport Auto,Corolla,2014,"39,645",Hatch,Automatic,4,1.8,Petrol
11,WA,2013 Toyota Corolla Ascent Sport Auto,"16,990","Odometer
65,335 km


Body
Hatch


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla Ascent Sport Auto,Corolla,2013,"65,335",Hatch,Automatic,4,1.8,Petrol
11,NSW,2013 Toyota Corolla Ascent Auto,"16,750","Odometer
119,218 km


Body
Hatch


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla Ascent Auto,Corolla,2013,"119,218",Hatch,Automatic,4,1.8,Petrol
11,VIC,"2010 Toyota Corolla Ascent Auto 
                        
                            MY11
                        

Manufacturer Marketing Year (MY)

                            The manufacturer's marketing year of this model.","15,990","Odometer
68,212 km


Body
Hatch


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,"Corolla Ascent Auto 
                        
                            MY11
                        

Manufacturer Marketing Year (MY)

                            The manufacturer's marketing year of this model.",Corolla,2010,"68,212",Hatch,Automatic,4,1.8,Petrol
11,NSW,"2011 Toyota Corolla Ascent Auto 
                        
                            MY11
                        

Manufacturer Marketing Year (MY)

                            The manufacturer's marketing year of this model.","14,990","Odometer
68,845 km


Body
Sedan


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,"Corolla Ascent Auto 
                        
                            MY11
                        

Manufacturer Marketing Year (MY)

                            The manufacturer's marketing year of this model.",Corolla,2011,"68,845",Sedan,Automatic,4,1.8,Petrol
11,NSW,2014 Toyota Corolla Ascent Auto,"14,490","Odometer
44,013 km


Body
Hatch


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla Ascent Auto,Corolla,2014,"44,013",Hatch,Automatic,4,1.8,Petrol
11,QLD,2012 Toyota Corolla Ascent Auto,"14,120","Odometer
35,557 km


Body
Hatch


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla Ascent Auto,Corolla,2012,"35,557",Hatch,Automatic,4,1.8,Petrol
11,NSW,2008 Toyota Corolla Ascent Auto,"10,888","Odometer
81,418 km


Body
Hatch


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla Ascent Auto,Corolla,2008,"81,418",Hatch,Automatic,4,1.8,Petrol
11,NSW,2007 Toyota Corolla Ultima Auto,"9,999","Odometer
116,457 km


Body
Sedan


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla Ultima Auto,Corolla,2007,"116,457",Sedan,Automatic,4,1.8,Petrol
11,SA,2009 Toyota Corolla Ascent Auto,"9,400","Odometer
91,394 km


Body
Sedan


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla Ascent Auto,Corolla,2009,"91,394",Sedan,Automatic,4,1.8,Petrol
11,NSW,2007 Toyota Corolla Ascent Manual,"8,000","Odometer
115,974 km


Body
Hatch


Transmission
Manual


Engine
4cyl 1.8L Petrol",Toyota,Corolla Ascent Manual,Corolla,2007,"115,974",Hatch,Manual,4,1.8,Petrol
11,VIC,2006 Toyota Corolla Ascent Auto,"6,990","Odometer
168,808 km


Body
Hatch


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla Ascent Auto,Corolla,2006,"168,808",Hatch,Automatic,4,1.8,Petrol
11,VIC,2016 Toyota Corolla Hybrid Auto,"28,990","Odometer
2,566 km


Body
Hatch


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla Hybrid Auto,Corolla,2016,"2,566",Hatch,Automatic,4,1.8,Petrol
11,QLD,2015 Toyota Corolla Ascent Auto,"19,590","Odometer
17,363 km


Body
Sedan


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla Ascent Auto,Corolla,2015,"17,363",Sedan,Automatic,4,1.8,Petrol
11,NSW,2014 Toyota Corolla Ascent Auto,"18,999","Odometer
44,440 km


Body
Hatch


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla Ascent Auto,Corolla,2014,"44,440",Hatch,Automatic,4,1.8,Petrol
11,NSW,2014 Toyota Corolla Ascent Auto,"17,500","Odometer
35,450 km


Body
Hatch


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla Ascent Auto,Corolla,2014,"35,450",Hatch,Automatic,4,1.8,Petrol
11,QLD,2015 Toyota Corolla Ascent Auto,"16,990","Odometer
29,808 km


Body
Hatch


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla Ascent Auto,Corolla,2015,"29,808",Hatch,Automatic,4,1.8,Petrol
11,VIC,2014 Toyota Corolla Ascent Auto,"15,990","Odometer
36,007 km


Body
Hatch


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla Ascent Auto,Corolla,2014,"36,007",Hatch,Automatic,4,1.8,Petrol
11,NSW,2009 Toyota Corolla Conquest Auto,"13,990","Odometer
79,143 km


Body
Sedan


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla Conquest Auto,Corolla,2009,"79,143",Sedan,Automatic,4,1.8,Petrol
11,NSW,"2010 Toyota Corolla Conquest Auto 
                        
                            MY10
                        

Manufacturer Marketing Year (MY)

                            The manufacturer's marketing year of this model.","12,750","Odometer
69,923 km


Body
Hatch


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,"Corolla Conquest Auto 
                        
                            MY10
                        

Manufacturer Marketing Year (MY)

                            The manufacturer's marketing year of this model.",Corolla,2010,"69,923",Hatch,Automatic,4,1.8,Petrol
11,VIC,2009 Toyota Corolla Ascent Manual,"11,000","Odometer
70,000 km


Body
Sedan


Transmission
Manual


Engine
4cyl 1.8L Petrol",Toyota,Corolla Ascent Manual,Corolla,2009,"70,000",Sedan,Manual,4,1.8,Petrol
11,VIC,"2010 Toyota Corolla Ascent Manual 
                        
                            MY11
                        

Manufacturer Marketing Year (MY)

                            The manufacturer's marketing year of this model.","9,990","Odometer
157,961 km


Body
Hatch


Transmission
Manual


Engine
4cyl 1.8L Petrol",Toyota,"Corolla Ascent Manual 
                        
                            MY11
                        

Manufacturer Marketing Year (MY)

                            The manufacturer's marketing year of this model.",Corolla,2010,"157,961",Hatch,Manual,4,1.8,Petrol
11,WA,2007 Toyota Corolla Ascent Auto,"9,888","Odometer
108,851 km


Body
Hatch


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla Ascent Auto,Corolla,2007,"108,851",Hatch,Automatic,4,1.8,Petrol
11,VIC,2007 Toyota Corolla Ultima Auto,"8,999","Odometer
192,630 km


Body
Sedan


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla Ultima Auto,Corolla,2007,"192,630",Sedan,Automatic,4,1.8,Petrol
11,NSW,2007 Toyota Corolla Ascent Auto,"7,222","Odometer
151,161 km


Body
Hatch


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla Ascent Auto,Corolla,2007,"151,161",Hatch,Automatic,4,1.8,Petrol
11,QLD,2002 Toyota Corolla Conquest Auto,"6,500","Odometer
785,500 km


Body
Wagon


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla Conquest Auto,Corolla,2002,"785,500",Wagon,Automatic,4,1.8,Petrol
11,QLD,2005 Toyota Corolla Ascent Auto,"5,990","Odometer
103,785 km


Body
Hatch


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla Ascent Auto,Corolla,2005,"103,785",Hatch,Automatic,4,1.8,Petrol
11,QLD,2004 Toyota Corolla Conquest Manual,"5,990","Odometer
207,705 km


Body
Sedan


Transmission
Manual


Engine
4cyl 1.8L Petrol",Toyota,Corolla Conquest Manual,Corolla,2004,"207,705",Sedan,Manual,4,1.8,Petrol
11,NSW,1996 Toyota Corolla RV Seca Auto,"2,990","Odometer
216,824 km


Body
Hatch


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla RV Seca Auto,Corolla,1996,"216,824",Hatch,Automatic,4,1.8,Petrol
11,QLD,2015 Toyota Corolla ZR Auto,"21,990","Odometer
18,440 km


Body
Hatch


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla ZR Auto,Corolla,2015,"18,440",Hatch,Automatic,4,1.8,Petrol
11,SA,2013 Toyota Corolla Ascent Sport Auto,"19,990","Odometer
41,612 km


Body
Hatch


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla Ascent Sport Auto,Corolla,2013,"41,612",Hatch,Automatic,4,1.8,Petrol
11,QLD,2015 Toyota Corolla Ascent Auto,"19,683","Odometer
15,381 km


Body
Hatch


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla Ascent Auto,Corolla,2015,"15,381",Hatch,Automatic,4,1.8,Petrol
11,NSW,2014 Toyota Corolla Ascent Auto,"18,990","Odometer
47,997 km


Body
Hatch


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla Ascent Auto,Corolla,2014,"47,997",Hatch,Automatic,4,1.8,Petrol
11,VIC,2012 Toyota Corolla Ascent Sport Auto,"17,888","Odometer
57,930 km


Body
Hatch


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla Ascent Sport Auto,Corolla,2012,"57,930",Hatch,Automatic,4,1.8,Petrol
11,VIC,2015 Toyota Corolla Ascent Auto,"17,850","Odometer
74,254 km


Body
Sedan


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla Ascent Auto,Corolla,2015,"74,254",Sedan,Automatic,4,1.8,Petrol
11,NSW,2014 Toyota Corolla Ascent Auto,"16,990","Odometer
62,971 km


Body
Hatch


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla Ascent Auto,Corolla,2014,"62,971",Hatch,Automatic,4,1.8,Petrol
11,VIC,2012 Toyota Corolla Ascent Sport Auto,"16,500","Odometer
47,000 km


Body
Sedan


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla Ascent Sport Auto,Corolla,2012,"47,000",Sedan,Automatic,4,1.8,Petrol
11,WA,2015 Toyota Corolla Ascent Auto,"16,490","Odometer
40,703 km


Body
Hatch


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla Ascent Auto,Corolla,2015,"40,703",Hatch,Automatic,4,1.8,Petrol
11,QLD,2013 Toyota Corolla Ascent Sport Auto,"15,977","Odometer
56,092 km


Body
Hatch


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla Ascent Sport Auto,Corolla,2013,"56,092",Hatch,Automatic,4,1.8,Petrol
11,QLD,2012 Toyota Corolla Ascent Auto,"13,490","Odometer
79,965 km


Body
Hatch


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla Ascent Auto,Corolla,2012,"79,965",Hatch,Automatic,4,1.8,Petrol
11,NSW,2007 Toyota Corolla Ascent Auto,"10,990","Odometer
97,478 km


Body
Sedan


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla Ascent Auto,Corolla,2007,"97,478",Sedan,Automatic,4,1.8,Petrol
11,NSW,2008 Toyota Corolla Ascent Auto,"9,500","Odometer
123,000 km


Body
Hatch


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla Ascent Auto,Corolla,2008,"123,000",Hatch,Automatic,4,1.8,Petrol
11,NSW,2015 Toyota Corolla Ascent Sport Auto,"22,990","Odometer
3,909 km


Body
Hatch


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla Ascent Sport Auto,Corolla,2015,"3,909",Hatch,Automatic,4,1.8,Petrol
11,SA,2015 Toyota Corolla Levin SX Auto,"20,288","Odometer
19,198 km


Body
Hatch


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla Levin SX Auto,Corolla,2015,"19,198",Hatch,Automatic,4,1.8,Petrol
11,WA,2015 Toyota Corolla Ascent Auto,"18,950","Odometer
33,951 km


Body
Hatch


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla Ascent Auto,Corolla,2015,"33,951",Hatch,Automatic,4,1.8,Petrol
11,NSW,2013 Toyota Corolla Ascent Auto,"16,990","Odometer
47,505 km


Body
Hatch


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla Ascent Auto,Corolla,2013,"47,505",Hatch,Automatic,4,1.8,Petrol
